fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
24749,2,2,Denmark;Copenhagen,1.1.2016,149,0.963,0.55
34693,6,2,Denmark;Copenhagen,21.10.2016,145,0.975,0.55
34694,5,5,Germany;Berlin,21.10.2016,144,0.975,0.55
34695,8,6,Germany;Dresden,21.10.2016,143,0.975,0.55
34696,5,2,Denmark;Copenhagen,21.10.2016,139,0.975,0.55
34697,1,5,Germany;Berlin,21.10.2016,134,0.975,0.55
34698,2,4,Germany;Frankfurt,21.10.2016,131,0.975,0.55
34699,9,3,Czech republic;Ostrava,21.10.2016,129,0.975,0.55
34700,2,5,Germany;Berlin,21.10.2016,128,0.975,0.55
34701,1,2,Denmark;Copenhagen,21.10.2016,127,0.975,0.55
34702,4,7,Germany;Frankfurt,21.10.2016,127,0.975,0.55
34703,2,5,Germany;Berlin,21.10.2016,122,0.975,0.55
34704,9,6,Germany;Dresden,21.10.2016,116,0.975,0.55
34705,3,5,Germany;Berlin,21.10.2016,110,0.975,0.55
34706,7,7,Germany;Frankfurt,21.10.2016,109,0.975,0.55
34707,7,3,Czech republic;Ostrava,21.10.2016,106,0.975,0.55
34708,3,7,Germany;Frankfurt,21.10.2016,101,0.975,0.55
34709,2,7,Germany;Frankfurt,21.10.2016,96,0.975,0.4
34710,3,5,Germany;Berlin,21.10.2016,89,0.975,0.4
34711,6,3,Czech republic;Brno,21.10.2016,89,0.975,0.4
34712,5,2,Denmark;Copenhagen,21.10.2016,87,0.975,0.4
34713,11,7,Germany;Frankfurt,21.10.2016,86,0.975,0.4
34714,10,2,Denmark;Copenhagen,21.10.2016,85,0.975,0.4
34715,6,2,Denmark;Copenhagen,21.10.2016,85,0.975,0.4
34716,1,7,Germany;Frankfurt,21.10.2016,83,0.975,0.4
34717,3,5,Germany;Berlin,21.10.2016,80,0.975,0.4
34718,7,6,Germany;Dresden,21.10.2016,79,0.975,0.4
34719,7,5,Germany;Berlin,21.10.2016,76,0.975,0.4
34720,6,3,Czech republic;Brno,21.10.2016,67,0.975,0.15
34721,7,2,Denmark;Copenhagen,21.10.2016,66,0.975,0.15
34722,5,6,Germany;Dresden,21.10.2016,66,0.975,0.15
34723,4,7,Germany;Frankfurt,21.10.2016,62,0.975,0.15
34724,3,7,Germany;Frankfurt,21.10.2016,51,0.975,0.15
34725,3,4,Germany;Frankfurt,21.10.2016,49,0.975,0.15
34726,4,1,Czech republic;Prague,21.10.2016,47,0.975,0.15
34727,7,5,Germany;Berlin,21.10.2016,46,0.975,0.15
34728,10,5,Germany;Berlin,21.10.2016,43,0.975,0.15
34729,9,3,Czech republic;Ostrava,21.10.2016,41,0.975,0.15
34730,7,7,Germany;Frankfurt,21.10.2016,41,0.975,0.15
34731,4,5,Germany;Berlin,21.10.2016,39,0.975,0.15
34732,9,5,Germany;Berlin,21.10.2016,31,0.975,0.15
34733,6,7,Germany;Frankfurt,21.10.2016,15,0.975,0.01
34734,1,5,Germany;Berlin,21.10.2016,15,0.975,0.01
34735,8,5,Germany;Berlin,21.10.2016,12,0.975,0.01
34736,6,7,Germany;Frankfurt,21.10.2016,3,0.975,0
34737,4,5,Germany;Berlin,22.10.2016,150,0.981,0.55
34738,2,5,Germany;Berlin,22.10.2016,150,0.981,0.55
34739,1,1,Czech republic;Prague,22.10.2016,148,0.981,0.55
34740,2,7,Germany;Frankfurt,22.10.2016,142,0.981,0.55
34741,7,4,Germany;Frankfurt,22.10.2016,142,0.981,0.55
34742,9,7,Germany;Frankfurt,22.10.2016,139,0.981,0.55
34743,7,7,Germany;Frankfurt,22.10.2016,138,0.981,0.55
34744,11,5,Germany;Berlin,22.10.2016,129,0.981,0.55
34745,11,7,Germany;Frankfurt,22.10.2016,126,0.981,0.55
34746,8,6,Germany;Dresden,22.10.2016,117,0.981,0.55
34747,10,5,Germany;Berlin,22.10.2016,113,0.981,0.55
34748,3,5,Germany;Berlin,22.10.2016,103,0.981,0.55
34749,8,1,Czech republic;Prague,22.10.2016,95,0.981,0.4
34750,7,5,Germany;Berlin,22.10.2016,94,0.981,0.4
34751,3,3,Czech republic;Brno,22.10.2016,93,0.981,0.4
34752,11,1,Czech republic;Prague,22.10.2016,91,0.981,0.4
34753,7,5,Germany;Berlin,22.10.2016,89,0.981,0.4
34754,7,7,Germany;Frankfurt,22.10.2016,87,0.981,0.4
34755,5,6,Germany;Dresden,22.10.2016,84,0.981,0.4
34756,3,7,Germany;Frankfurt,22.10.2016,80,0.981,0.4
34757,3,1,Czech republic;Prague,22.10.2016,76,0.981,0.4
34758,2,3,Czech republic;Brno,22.10.2016,76,0.981,0.4
34759,7,7,Germany;Frankfurt,22.10.2016,75,0.981,0.15
34760,10,3,Czech republic;Ostrava,22.10.2016,72,0.981,0.15
34761,4,7,Germany;Frankfurt,22.10.2016,70,0.981,0.15
34762,8,4,Germany;Frankfurt,22.10.2016,68,0.981,0.15
34763,10,4,Germany;Frankfurt,22.10.2016,65,0.981,0.15
34764,5,7,Germany;Frankfurt,22.10.2016,63,0.981,0.15
34765,10,2,Denmark;Copenhagen,22.10.2016,59,0.981,0.15
34766,10,4,Germany;Frankfurt,22.10.2016,49,0.981,0.15
34767,8,5,Germany;Berlin,22.10.2016,40,0.981,0.15
34768,1,4,Germany;Frankfurt,22.10.2016,34,0.981,0.15
34769,2,5,Germany;Berlin,22.10.2016,32,0.981,0.15
34770,9,5,Germany;Berlin,22.10.2016,32,0.981,0.15
34771,9,2,Denmark;Copenhagen,22.10.2016,30,0.981,0.15
34772,6,6,Germany;Dresden,22.10.2016,30,0.981,0.15
34773,8,5,Germany;Berlin,22.10.2016,26,0.981,0.15
34774,6,5,Germany;Berlin,22.10.2016,24,0.981,0.01
34775,5,6,Germany;Dresden,22.10.2016,23,0.981,0.01
34776,11,3,Czech republic;Ostrava,22.10.2016,23,0.981,0.01
34777,6,6,Germany;Dresden,22.10.2016,19,0.981,0.01
34778,11,5,Germany;Berlin,22.10.2016,17,0.981,0.01
34779,9,7,Germany;Frankfurt,22.10.2016,11,0.981,0.01
34780,10,1,Czech republic;Prague,22.10.2016,11,0.981,0.01
34781,8,5,Germany;Berlin,22.10.2016,10,0.981,0
34782,6,2,Denmark;Copenhagen,22.10.2016,8,0.981,0
34783,8,5,Germany;Berlin,22.10.2016,7,0.981,0
34784,10,5,Germany;Berlin,22.10.2016,5,0.981,0
34785,9,5,Germany;Berlin,22.10.2016,4,0.981,0
34786,3,5,Germany;Berlin,22.10.2016,2,0.981,0
34787,9,1,Czech republic;Prague,25.10.2016,150,0.983,0.55
34788,7,5,Germany;Berlin,25.10.2016,148,0.983,0.55
34789,2,5,Germany;Berlin,25.10.2016,146,0.983,0.55
34790,7,7,Germany;Frankfurt,25.10.2016,145,0.983,0.55
34791,4,4,Germany;Frankfurt,25.10.2016,140,0.983,0.55
34792,3,6,Germany;Dresden,25.10.2016,136,0.983,0.55
34793,2,5,Germany;Berlin,25.10.2016,133,0.983,0.55
34794,2,7,Germany;Frankfurt,25.10.2016,129,0.983,0.55
34795,5,2,Denmark;Copenhagen,25.10.2016,117,0.983,0.55
34796,3,3,Czech republic;Brno,25.10.2016,115,0.983,0.55
34797,2,7,Germany;Frankfurt,25.10.2016,107,0.983,0.55
34798,2,5,Germany;Berlin,25.10.2016,103,0.983,0.55
34799,11,6,Germany;Dresden,25.10.2016,102,0.983,0.55
34800,4,5,Germany;Berlin,25.10.2016,98,0.983,0.4
34801,1,5,Germany;Berlin,25.10.2016,97,0.983,0.4
34802,4,3,Czech republic;Brno,25.10.2016,96,0.983,0.4
34803,7,5,Germany;Berlin,25.10.2016,96,0.983,0.4
34804,8,6,Germany;Dresden,25.10.2016,96,0.983,0.4
34805,8,7,Germany;Frankfurt,25.10.2016,95,0.983,0.4
34806,11,2,Denmark;Copenhagen,25.10.2016,95,0.983,0.4
34807,9,3,Czech republic;Ostrava,25.10.2016,83,0.983,0.4
34808,1,3,Czech republic;Brno,25.10.2016,69,0.983,0.15
34809,2,7,Germany;Frankfurt,25.10.2016,57,0.983,0.15
34810,5,2,Denmark;Copenhagen,25.10.2016,56,0.983,0.15
34811,2,5,Germany;Berlin,25.10.2016,55,0.983,0.15
34812,9,5,Germany;Berlin,25.10.2016,52,0.983,0.15
34813,8,2,Denmark;Copenhagen,25.10.2016,49,0.983,0.15
34814,9,1,Czech republic;Prague,25.10.2016,49,0.983,0.15
34815,4,5,Germany;Berlin,25.10.2016,49,0.983,0.15
34816,5,2,Denmark;Copenhagen,25.10.2016,46,0.983,0.15
34817,1,7,Germany;Frankfurt,25.10.2016,35,0.983,0.15
34818,2,4,Germany;Frankfurt,25.10.2016,34,0.983,0.15
34819,9,7,Germany;Frankfurt,25.10.2016,28,0.983,0.15
34820,9,5,Germany;Berlin,25.10.2016,25,0.983,0.01
34821,7,7,Germany;Frankfurt,25.10.2016,23,0.983,0.01
34822,10,5,Germany;Berlin,25.10.2016,21,0.983,0.01
34823,5,4,Germany;Frankfurt,25.10.2016,21,0.983,0.01
34824,9,2,Denmark;Copenhagen,25.10.2016,21,0.983,0.01
34825,5,5,Germany;Berlin,25.10.2016,20,0.983,0.01
34826,10,2,Denmark;Copenhagen,25.10.2016,16,0.983,0.01
34827,4,7,Germany;Frankfurt,25.10.2016,15,0.983,0.01
34828,5,6,Germany;Dresden,25.10.2016,14,0.983,0.01
34829,1,7,Germany;Frankfurt,25.10.2016,6,0.983,0
34830,6,4,Germany;Frankfurt,25.10.2016,4,0.983,0
34831,5,5,Germany;Berlin,26.10.2016,145,0.98,0.55
34832,6,2,Denmark;Copenhagen,26.10.2016,137,0.98,0.55
34833,10,7,Germany;Frankfurt,26.10.2016,137,0.98,0.55
34834,6,6,Germany;Dresden,26.10.2016,132,0.98,0.55
34835,10,2,Denmark;Copenhagen,26.10.2016,129,0.98,0.55
34836,5,4,Germany;Frankfurt,26.10.2016,126,0.98,0.55
34837,3,7,Germany;Frankfurt,26.10.2016,121,0.98,0.55
34838,6,5,Germany;Berlin,26.10.2016,116,0.98,0.55
34839,5,3,Czech republic;Brno,26.10.2016,110,0.98,0.55
34840,11,4,Germany;Frankfurt,26.10.2016,92,0.98,0.4
34841,3,3,Czech republic;Brno,26.10.2016,89,0.98,0.4
34842,5,2,Denmark;Copenhagen,26.10.2016,80,0.98,0.4
34843,5,5,Germany;Berlin,26.10.2016,78,0.98,0.4
34844,3,7,Germany;Frankfurt,26.10.2016,76,0.98,0.4
34845,4,7,Germany;Frankfurt,26.10.2016,71,0.98,0.15
34846,7,7,Germany;Frankfurt,26.10.2016,65,0.98,0.15
34847,7,7,Germany;Frankfurt,26.10.2016,64,0.98,0.15
34848,2,7,Germany;Frankfurt,26.10.2016,64,0.98,0.15
34849,2,1,Czech republic;Prague,26.10.2016,59,0.98,0.15
34850,1,5,Germany;Berlin,26.10.2016,59,0.98,0.15
34851,8,6,Germany;Dresden,26.10.2016,51,0.98,0.15
34852,4,5,Germany;Berlin,26.10.2016,51,0.98,0.15
34853,9,5,Germany;Berlin,26.10.2016,48,0.98,0.15
34854,5,1,Czech republic;Prague,26.10.2016,42,0.98,0.15
34855,5,5,Germany;Berlin,26.10.2016,41,0.98,0.15
34856,9,5,Germany;Berlin,26.10.2016,40,0.98,0.15
34857,8,7,Germany;Frankfurt,26.10.2016,35,0.98,0.15
34858,2,1,Czech republic;Prague,26.10.2016,33,0.98,0.15
34859,2,6,Germany;Dresden,26.10.2016,25,0.98,0.01
34860,11,5,Germany;Berlin,26.10.2016,15,0.98,0.01
34861,9,5,Germany;Berlin,26.10.2016,12,0.98,0.01
34862,10,7,Germany;Frankfurt,26.10.2016,11,0.98,0.01
34863,9,5,Germany;Berlin,26.10.2016,10,0.98,0
34864,5,4,Germany;Frankfurt,26.10.2016,8,0.98,0
34865,4,4,Germany;Frankfurt,26.10.2016,7,0.98,0
34866,11,5,Germany;Berlin,26.10.2016,5,0.98,0
34867,4,7,Germany;Frankfurt,26.10.2016,2,0.98,0
34868,2,1,Czech republic;Prague,27.10.2016,150,0.978,0.55
34869,8,1,Czech republic;Prague,27.10.2016,148,0.978,0.55
34870,10,1,Czech republic;Prague,27.10.2016,143,0.978,0.55
34871,8,2,Denmark;Copenhagen,27.10.2016,143,0.978,0.55
34872,4,1,Czech republic;Prague,27.10.2016,133,0.978,0.55
34873,5,7,Germany;Frankfurt,27.10.2016,133,0.978,0.55
34874,5,7,Germany;Frankfurt,27.10.2016,132,0.978,0.55
34875,10,5,Germany;Berlin,27.10.2016,130,0.978,0.55
34876,8,6,Germany;Dresden,27.10.2016,121,0.978,0.55
34877,10,5,Germany;Berlin,27.10.2016,116,0.978,0.55
34878,7,7,Germany;Frankfurt,27.10.2016,113,0.978,0.55
34879,11,4,Germany;Frankfurt,27.10.2016,113,0.978,0.55
34880,6,7,Germany;Frankfurt,27.10.2016,113,0.978,0.55
34881,8,7,Germany;Frankfurt,27.10.2016,112,0.978,0.55
34882,11,5,Germany;Berlin,27.10.2016,111,0.978,0.55
34883,11,3,Czech republic;Ostrava,27.10.2016,110,0.978,0.55
34884,11,6,Germany;Dresden,27.10.2016,108,0.978,0.55
34885,4,5,Germany;Berlin,27.10.2016,107,0.978,0.55
34886,6,6,Germany;Dresden,27.10.2016,101,0.978,0.55
34887,11,5,Germany;Berlin,27.10.2016,101,0.978,0.55
34888,7,7,Germany;Frankfurt,27.10.2016,99,0.978,0.4
34889,7,7,Germany;Frankfurt,27.10.2016,97,0.978,0.4
34890,2,1,Czech republic;Prague,27.10.2016,94,0.978,0.4
34891,7,5,Germany;Berlin,27.10.2016,94,0.978,0.4
34892,5,5,Germany;Berlin,27.10.2016,86,0.978,0.4
34893,10,5,Germany;Berlin,27.10.2016,85,0.978,0.4
34894,4,7,Germany;Frankfurt,27.10.2016,83,0.978,0.4
34895,9,7,Germany;Frankfurt,27.10.2016,79,0.978,0.4
34896,8,1,Czech republic;Prague,27.10.2016,71,0.978,0.15
34897,11,5,Germany;Berlin,27.10.2016,70,0.978,0.15
34898,2,7,Germany;Frankfurt,27.10.2016,68,0.978,0.15
34899,11,5,Germany;Berlin,27.10.2016,68,0.978,0.15
34900,7,7,Germany;Frankfurt,27.10.2016,65,0.978,0.15
34901,1,1,Czech republic;Prague,27.10.2016,61,0.978,0.15
34902,6,5,Germany;Berlin,27.10.2016,49,0.978,0.15
34903,10,5,Germany;Berlin,27.10.2016,47,0.978,0.15
34904,10,1,Czech republic;Prague,27.10.2016,44,0.978,0.15
34905,11,7,Germany;Frankfurt,27.10.2016,42,0.978,0.15
34906,2,6,Germany;Dresden,27.10.2016,38,0.978,0.15
34907,5,5,Germany;Berlin,27.10.2016,31,0.978,0.15
34908,7,6,Germany;Dresden,27.10.2016,27,0.978,0.15
34909,8,5,Germany;Berlin,27.10.2016,27,0.978,0.15
34910,7,4,Germany;Frankfurt,27.10.2016,21,0.978,0.01
34911,5,3,Czech republic;Brno,27.10.2016,17,0.978,0.01
34912,7,1,Czech republic;Prague,27.10.2016,17,0.978,0.01
34913,3,5,Germany;Berlin,27.10.2016,17,0.978,0.01
34914,5,5,Germany;Berlin,27.10.2016,14,0.978,0.01
34915,11,6,Germany;Dresden,27.10.2016,6,0.978,0
34916,1,1,Czech republic;Prague,27.10.2016,2,0.978,0
34917,10,5,Germany;Berlin,27.10.2016,1,0.978,0
34918,2,1,Czech republic;Prague,28.10.2016,146,0.984,0.55
34919,1,2,Denmark;Copenhagen,28.10.2016,134,0.984,0.55
34920,6,2,Denmark;Copenhagen,28.10.2016,134,0.984,0.55
34921,4,3,Czech republic;Brno,28.10.2016,125,0.984,0.55
34922,3,7,Germany;Frankfurt,28.10.2016,123,0.984,0.55
34923,11,5,Germany;Berlin,28.10.2016,120,0.984,0.55
34924,11,2,Denmark;Copenhagen,28.10.2016,118,0.984,0.55
34925,7,1,Czech republic;Prague,28.10.2016,108,0.984,0.55
34926,3,7,Germany;Frankfurt,28.10.2016,107,0.984,0.55
34927,8,3,Czech republic;Ostrava,28.10.2016,105,0.984,0.55
34928,3,5,Germany;Berlin,28.10.2016,101,0.984,0.55
34929,2,6,Germany;Dresden,28.10.2016,99,0.984,0.4
34930,4,5,Germany;Berlin,28.10.2016,99,0.984,0.4
34931,1,4,Germany;Frankfurt,28.10.2016,98,0.984,0.4
34932,11,7,Germany;Frankfurt,28.10.2016,97,0.984,0.4
34933,3,1,Czech republic;Prague,28.10.2016,96,0.984,0.4
34934,1,7,Germany;Frankfurt,28.10.2016,94,0.984,0.4
34935,3,5,Germany;Berlin,28.10.2016,93,0.984,0.4
34936,1,5,Germany;Berlin,28.10.2016,91,0.984,0.4
34937,2,5,Germany;Berlin,28.10.2016,90,0.984,0.4
34938,10,5,Germany;Berlin,28.10.2016,87,0.984,0.4
34939,7,7,Germany;Frankfurt,28.10.2016,84,0.984,0.4
34940,2,3,Czech republic;Brno,28.10.2016,81,0.984,0.4
34941,4,4,Germany;Frankfurt,28.10.2016,78,0.984,0.4
34942,5,1,Czech republic;Prague,28.10.2016,75,0.984,0.15
34943,10,7,Germany;Frankfurt,28.10.2016,73,0.984,0.15
34944,11,4,Germany;Frankfurt,28.10.2016,73,0.984,0.15
34945,10,7,Germany;Frankfurt,28.10.2016,71,0.984,0.15
34946,3,7,Germany;Frankfurt,28.10.2016,68,0.984,0.15
34947,5,5,Germany;Berlin,28.10.2016,67,0.984,0.15
34948,2,2,Denmark;Copenhagen,28.10.2016,65,0.984,0.15
34949,7,5,Germany;Berlin,28.10.2016,65,0.984,0.15
34950,11,5,Germany;Berlin,28.10.2016,65,0.984,0.15
34951,4,4,Germany;Frankfurt,28.10.2016,59,0.984,0.15
34952,6,6,Germany;Dresden,28.10.2016,55,0.984,0.15
34953,2,7,Germany;Frankfurt,28.10.2016,54,0.984,0.15
34954,11,7,Germany;Frankfurt,28.10.2016,52,0.984,0.15
34955,1,5,Germany;Berlin,28.10.2016,48,0.984,0.15
34956,3,7,Germany;Frankfurt,28.10.2016,39,0.984,0.15
34957,8,4,Germany;Frankfurt,28.10.2016,38,0.984,0.15
34958,4,3,Czech republic;Brno,28.10.2016,38,0.984,0.15
34959,7,4,Germany;Frankfurt,28.10.2016,34,0.984,0.15
34960,2,5,Germany;Berlin,28.10.2016,32,0.984,0.15
34961,11,1,Czech republic;Prague,28.10.2016,31,0.984,0.15
34962,6,5,Germany;Berlin,28.10.2016,30,0.984,0.15
34963,9,7,Germany;Frankfurt,28.10.2016,29,0.984,0.15
34964,5,4,Germany;Frankfurt,28.10.2016,27,0.984,0.15
34965,8,5,Germany;Berlin,28.10.2016,23,0.984,0.01
34966,5,5,Germany;Berlin,28.10.2016,22,0.984,0.01
34967,2,7,Germany;Frankfurt,28.10.2016,21,0.984,0.01
34968,9,5,Germany;Berlin,28.10.2016,20,0.984,0.01
34969,10,5,Germany;Berlin,28.10.2016,18,0.984,0.01
34970,4,1,Czech republic;Prague,28.10.2016,16,0.984,0.01
34971,3,7,Germany;Frankfurt,28.10.2016,6,0.984,0
34972,11,5,Germany;Berlin,28.10.2016,1,0.984,0
34973,1,4,Germany;Frankfurt,1.11.2016,147,0.985,0.55
34974,6,3,Czech republic;Brno,1.11.2016,147,0.985,0.55
34975,2,5,Germany;Berlin,1.11.2016,137,0.985,0.55
34976,5,5,Germany;Berlin,1.11.2016,137,0.985,0.55
34977,1,7,Germany;Frankfurt,1.11.2016,134,0.985,0.55
34978,7,7,Germany;Frankfurt,1.11.2016,132,0.985,0.55
34979,10,1,Czech republic;Prague,1.11.2016,125,0.985,0.55
34980,2,4,Germany;Frankfurt,1.11.2016,121,0.985,0.55
34981,9,5,Germany;Berlin,1.11.2016,119,0.985,0.55
34982,6,2,Denmark;Copenhagen,1.11.2016,119,0.985,0.55
34983,5,7,Germany;Frankfurt,1.11.2016,118,0.985,0.55
34984,5,5,Germany;Berlin,1.11.2016,117,0.985,0.55
34985,5,7,Germany;Frankfurt,1.11.2016,101,0.985,0.55
34986,5,3,Czech republic;Brno,1.11.2016,98,0.985,0.4
34987,11,5,Germany;Berlin,1.11.2016,96,0.985,0.4
34988,10,7,Germany;Frankfurt,1.11.2016,94,0.985,0.4
34989,11,5,Germany;Berlin,1.11.2016,93,0.985,0.4
34990,5,7,Germany;Frankfurt,1.11.2016,87,0.985,0.4
34991,1,7,Germany;Frankfurt,1.11.2016,85,0.985,0.4
34992,9,5,Germany;Berlin,1.11.2016,84,0.985,0.4
34993,3,7,Germany;Frankfurt,1.11.2016,73,0.985,0.15
34994,7,7,Germany;Frankfurt,1.11.2016,71,0.985,0.15
34995,10,1,Czech republic;Prague,1.11.2016,71,0.985,0.15
34996,11,1,Czech republic;Prague,1.11.2016,71,0.985,0.15
34997,7,7,Germany;Frankfurt,1.11.2016,67,0.985,0.15
34998,11,5,Germany;Berlin,1.11.2016,61,0.985,0.15
34999,1,5,Germany;Berlin,1.11.2016,59,0.985,0.15
35000,1,5,Germany;Berlin,1.11.2016,54,0.985,0.15
35001,3,1,Czech republic;Prague,1.11.2016,52,0.985,0.15
35002,1,1,Czech republic;Prague,1.11.2016,41,0.985,0.15
35003,8,3,Czech republic;Ostrava,1.11.2016,39,0.985,0.15
35004,4,7,Germany;Frankfurt,1.11.2016,37,0.985,0.15
35005,1,5,Germany;Berlin,1.11.2016,36,0.985,0.15
35006,11,5,Germany;Berlin,1.11.2016,35,0.985,0.15
35007,7,3,Czech republic;Ostrava,1.11.2016,34,0.985,0.15
35008,4,7,Germany;Frankfurt,1.11.2016,30,0.985,0.15
35009,6,5,Germany;Berlin,1.11.2016,26,0.985,0.15
35010,7,7,Germany;Frankfurt,1.11.2016,25,0.985,0.01
35011,11,7,Germany;Frankfurt,1.11.2016,18,0.985,0.01
35012,4,5,Germany;Berlin,1.11.2016,12,0.985,0.01
35013,8,2,Denmark;Copenhagen,1.11.2016,10,0.985,0
35014,1,5,Germany;Berlin,1.11.2016,1,0.985,0
35015,6,7,Germany;Frankfurt,2.11.2016,146,0.984,0.55
35016,1,3,Czech republic;Brno,2.11.2016,144,0.984,0.55
35017,3,1,Czech republic;Prague,2.11.2016,141,0.984,0.55
35018,9,7,Germany;Frankfurt,2.11.2016,137,0.984,0.55
35019,2,2,Denmark;Copenhagen,2.11.2016,132,0.984,0.55
35020,2,7,Germany;Frankfurt,2.11.2016,131,0.984,0.55
35021,8,7,Germany;Frankfurt,2.11.2016,129,0.984,0.55
35022,10,5,Germany;Berlin,2.11.2016,126,0.984,0.55
35023,7,5,Germany;Berlin,2.11.2016,124,0.984,0.55
35024,8,5,Germany;Berlin,2.11.2016,119,0.984,0.55
35025,6,1,Czech republic;Prague,2.11.2016,116,0.984,0.55
35026,10,5,Germany;Berlin,2.11.2016,112,0.984,0.55
35027,3,4,Germany;Frankfurt,2.11.2016,106,0.984,0.55
35028,1,7,Germany;Frankfurt,2.11.2016,100,0.984,0.55
35029,11,5,Germany;Berlin,2.11.2016,95,0.984,0.4
35030,4,5,Germany;Berlin,2.11.2016,93,0.984,0.4
35031,1,7,Germany;Frankfurt,2.11.2016,90,0.984,0.4
35032,7,5,Germany;Berlin,2.11.2016,89,0.984,0.4
35033,4,7,Germany;Frankfurt,2.11.2016,89,0.984,0.4
35034,3,3,Czech republic;Brno,2.11.2016,85,0.984,0.4
35035,11,3,Czech republic;Ostrava,2.11.2016,83,0.984,0.4
35036,8,5,Germany;Berlin,2.11.2016,79,0.984,0.4
35037,7,5,Germany;Berlin,2.11.2016,71,0.984,0.15
35038,7,7,Germany;Frankfurt,2.11.2016,67,0.984,0.15
35039,3,4,Germany;Frankfurt,2.11.2016,65,0.984,0.15
35040,4,4,Germany;Frankfurt,2.11.2016,61,0.984,0.15
35041,5,5,Germany;Berlin,2.11.2016,59,0.984,0.15
35042,10,5,Germany;Berlin,2.11.2016,55,0.984,0.15
35043,11,5,Germany;Berlin,2.11.2016,50,0.984,0.15
35044,8,5,Germany;Berlin,2.11.2016,50,0.984,0.15
35045,10,2,Denmark;Copenhagen,2.11.2016,49,0.984,0.15
35046,8,5,Germany;Berlin,2.11.2016,46,0.984,0.15
35047,2,1,Czech republic;Prague,2.11.2016,45,0.984,0.15
35048,9,5,Germany;Berlin,2.11.2016,41,0.984,0.15
35049,6,5,Germany;Berlin,2.11.2016,41,0.984,0.15
35050,4,4,Germany;Frankfurt,2.11.2016,41,0.984,0.15
35051,6,1,Czech republic;Prague,2.11.2016,38,0.984,0.15
35052,11,1,Czech republic;Prague,2.11.2016,36,0.984,0.15
35053,11,5,Germany;Berlin,2.11.2016,30,0.984,0.15
35054,6,2,Denmark;Copenhagen,2.11.2016,30,0.984,0.15
35055,1,2,Denmark;Copenhagen,2.11.2016,16,0.984,0.01
35056,2,7,Germany;Frankfurt,2.11.2016,15,0.984,0.01
35057,6,5,Germany;Berlin,2.11.2016,9,0.984,0
35058,10,4,Germany;Frankfurt,2.11.2016,2,0.984,0
35059,5,5,Germany;Berlin,3.11.2016,142,0.983,0.55
35060,8,3,Czech republic;Ostrava,3.11.2016,140,0.983,0.55
35061,9,6,Germany;Dresden,3.11.2016,137,0.983,0.55
35062,4,4,Germany;Frankfurt,3.11.2016,134,0.983,0.55
35063,11,3,Czech republic;Ostrava,3.11.2016,134,0.983,0.55
35064,7,3,Czech republic;Ostrava,3.11.2016,133,0.983,0.55
35065,3,7,Germany;Frankfurt,3.11.2016,131,0.983,0.55
35066,2,5,Germany;Berlin,3.11.2016,127,0.983,0.55
35067,3,4,Germany;Frankfurt,3.11.2016,125,0.983,0.55
35068,7,5,Germany;Berlin,3.11.2016,124,0.983,0.55
35069,9,2,Denmark;Copenhagen,3.11.2016,123,0.983,0.55
35070,2,3,Czech republic;Brno,3.11.2016,113,0.983,0.55
35071,9,7,Germany;Frankfurt,3.11.2016,112,0.983,0.55
35072,1,5,Germany;Berlin,3.11.2016,107,0.983,0.55
35073,5,7,Germany;Frankfurt,3.11.2016,105,0.983,0.55
35074,3,3,Czech republic;Brno,3.11.2016,103,0.983,0.55
35075,3,3,Czech republic;Brno,3.11.2016,102,0.983,0.55
35076,4,1,Czech republic;Prague,3.11.2016,92,0.983,0.4
35077,6,7,Germany;Frankfurt,3.11.2016,92,0.983,0.4
35078,9,2,Denmark;Copenhagen,3.11.2016,91,0.983,0.4
35079,4,2,Denmark;Copenhagen,3.11.2016,90,0.983,0.4
35080,1,7,Germany;Frankfurt,3.11.2016,89,0.983,0.4
35081,7,1,Czech republic;Prague,3.11.2016,80,0.983,0.4
35082,8,1,Czech republic;Prague,3.11.2016,79,0.983,0.4
35083,10,4,Germany;Frankfurt,3.11.2016,70,0.983,0.15
35084,1,7,Germany;Frankfurt,3.11.2016,69,0.983,0.15
35085,5,1,Czech republic;Prague,3.11.2016,68,0.983,0.15
35086,10,5,Germany;Berlin,3.11.2016,66,0.983,0.15
35087,6,5,Germany;Berlin,3.11.2016,55,0.983,0.15
35088,2,7,Germany;Frankfurt,3.11.2016,53,0.983,0.15
35089,3,5,Germany;Berlin,3.11.2016,53,0.983,0.15
35090,2,5,Germany;Berlin,3.11.2016,45,0.983,0.15
35091,4,7,Germany;Frankfurt,3.11.2016,42,0.983,0.15
35092,9,7,Germany;Frankfurt,3.11.2016,37,0.983,0.15
35093,5,4,Germany;Frankfurt,3.11.2016,33,0.983,0.15
35094,5,6,Germany;Dresden,3.11.2016,30,0.983,0.15
35095,2,1,Czech republic;Prague,3.11.2016,30,0.983,0.15
35096,2,2,Denmark;Copenhagen,3.11.2016,29,0.983,0.15
35097,6,6,Germany;Dresden,3.11.2016,25,0.983,0.01
35098,1,2,Denmark;Copenhagen,3.11.2016,24,0.983,0.01
35099,6,4,Germany;Frankfurt,3.11.2016,24,0.983,0.01
35100,10,7,Germany;Frankfurt,3.11.2016,22,0.983,0.01
