fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
36943,10,7,Germany;Frankfurt,1.10.2017,60,0.99,0.35
50122,10,4,Germany;Frankfurt,22.9.2017,47,0.989,0.25
50123,7,6,Germany;Dresden,25.12.2017,58,0.999,0.35
50124,10,7,Germany;Frankfurt,24.6.2017,71,0.979,0.35
50125,8,5,Germany;Berlin,17.11.2017,29,0.995,0.25
50126,3,2,Denmark;Copenhagen,12.10.2017,63,0.991,0.35
50127,9,1,Czech republic;Prague,21.3.2017,132,0.973,0.5
50128,8,3,Czech republic;Ostrava,30.3.2017,41,0.97,0.25
50129,4,6,Germany;Dresden,19.4.2017,25,0.976,0.25
50130,1,4,Germany;Frankfurt,23.6.2017,102,0.978,0.5
50131,6,7,Germany;Frankfurt,18.11.2017,31,0.994,0.25
50132,11,1,Czech republic;Prague,3.2.2017,75,0.963,0.4
50133,8,1,Czech republic;Prague,31.1.2017,90,0.959,0.4
50134,5,6,Germany;Dresden,19.12.2017,40,0.998,0.25
50135,7,2,Denmark;Copenhagen,2.9.2017,42,0.986,0.25
50136,10,6,Germany;Dresden,18.8.2017,79,0.985,0.4
50137,1,4,Germany;Frankfurt,20.12.2017,8,0.998,0
50138,5,2,Denmark;Copenhagen,30.8.2017,167,0.987,0.55
50139,10,6,Germany;Dresden,14.12.2017,88,0.998,0.4
50140,9,4,Germany;Frankfurt,25.8.2017,148,0.985,0.5
50141,1,5,Germany;Berlin,29.6.2017,1,0.978,0
50142,1,3,Czech republic;Brno,7.4.2017,13,0.971,0.05
50143,5,6,Germany;Dresden,10.4.2017,37,0.975,0.25
50144,8,5,Germany;Berlin,23.4.2017,64,0.973,0.35
50145,11,4,Germany;Frankfurt,16.6.2017,111,0.982,0.5
50146,8,3,Czech republic;Ostrava,8.1.2017,176,0.963,0.6
50147,11,1,Czech republic;Prague,24.2.2017,88,0.971,0.4
50148,3,3,Czech republic;Brno,24.11.2017,59,0.996,0.35
50149,11,2,Denmark;Copenhagen,5.10.2017,129,0.989,0.5
50150,6,6,Germany;Dresden,31.5.2017,88,0.974,0.4
50151,8,3,Czech republic;Ostrava,2.1.2017,88,0.96,0.4
50152,11,5,Germany;Berlin,10.7.2017,152,0.981,0.55
50153,7,2,Denmark;Copenhagen,19.9.2017,92,0.987,0.4
50154,1,1,Czech republic;Prague,21.12.2017,30,0.998,0.25
50155,10,1,Czech republic;Prague,24.11.2017,174,0.996,0.55
50156,3,5,Germany;Berlin,16.6.2017,82,0.982,0.4
50157,2,1,Czech republic;Prague,24.6.2017,39,0.979,0.25
50158,4,1,Czech republic;Prague,20.2.2017,93,0.971,0.4
50159,6,7,Germany;Frankfurt,17.3.2017,41,0.97,0.25
50160,9,2,Denmark;Copenhagen,30.3.2017,28,0.97,0.25
50161,9,3,Czech republic;Ostrava,12.1.2017,172,0.962,0.55
50162,11,7,Germany;Frankfurt,10.3.2017,27,0.964,0.25
50163,11,3,Czech republic;Ostrava,23.11.2017,196,0.996,0.6
50164,7,2,Denmark;Copenhagen,3.6.2017,9,0.977,0
50165,9,2,Denmark;Copenhagen,7.4.2017,158,0.971,0.55
50166,2,7,Germany;Frankfurt,13.12.2017,28,0.998,0.25
50167,5,4,Germany;Frankfurt,10.4.2017,45,0.975,0.25
50168,2,7,Germany;Frankfurt,20.7.2017,72,0.984,0.35
50169,11,3,Czech republic;Ostrava,7.9.2017,46,0.986,0.25
50170,5,7,Germany;Frankfurt,14.4.2017,45,0.972,0.25
50171,6,7,Germany;Frankfurt,4.8.2017,33,0.983,0.25
50172,9,7,Germany;Frankfurt,17.6.2017,64,0.981,0.35
50173,9,3,Czech republic;Ostrava,4.2.2017,31,0.964,0.25
50174,5,3,Czech republic;Brno,19.11.2017,27,0.995,0.25
50175,9,4,Germany;Frankfurt,20.7.2017,93,0.984,0.4
50176,6,7,Germany;Frankfurt,11.1.2017,42,0.967,0.25
50177,11,7,Germany;Frankfurt,8.4.2017,31,0.974,0.25
50178,6,6,Germany;Dresden,18.6.2017,75,0.98,0.4
50179,10,4,Germany;Frankfurt,5.5.2017,107,0.974,0.5
50180,3,7,Germany;Frankfurt,20.2.2017,120,0.971,0.5
50181,4,6,Germany;Dresden,2.6.2017,89,0.974,0.4
50182,8,1,Czech republic;Prague,21.8.2017,83,0.987,0.4
50183,9,1,Czech republic;Prague,9.5.2017,45,0.973,0.25
50184,11,4,Germany;Frankfurt,29.5.2017,44,0.974,0.25
50185,1,7,Germany;Frankfurt,3.8.2017,145,0.984,0.5
50186,5,4,Germany;Frankfurt,6.10.2017,58,0.99,0.35
50187,2,6,Germany;Dresden,11.12.2017,66,0.997,0.35
50188,1,1,Czech republic;Prague,2.1.2017,38,0.96,0.25
50189,9,2,Denmark;Copenhagen,11.7.2017,137,0.981,0.5
50190,3,6,Germany;Dresden,26.6.2017,86,0.981,0.4
50191,7,1,Czech republic;Prague,23.11.2017,7,0.996,0
50192,5,5,Germany;Berlin,9.6.2017,46,0.981,0.25
50193,2,7,Germany;Frankfurt,9.8.2017,78,0.984,0.4
50194,4,5,Germany;Berlin,13.8.2017,41,0.982,0.25
50195,9,6,Germany;Dresden,23.7.2017,155,0.983,0.55
50196,11,7,Germany;Frankfurt,31.7.2017,30,0.982,0.25
50197,4,4,Germany;Frankfurt,30.1.2017,45,0.966,0.25
50198,10,4,Germany;Frankfurt,1.1.2017,68,0.954,0.35
50199,11,4,Germany;Frankfurt,17.9.2017,49,0.987,0.25
50200,9,3,Czech republic;Ostrava,9.5.2017,64,0.973,0.35
50201,5,7,Germany;Frankfurt,16.12.2017,55,0.998,0.35
50202,7,1,Czech republic;Prague,21.8.2017,50,0.987,0.35
50203,3,2,Denmark;Copenhagen,22.5.2017,93,0.975,0.4
50204,6,4,Germany;Frankfurt,5.6.2017,80,0.978,0.4
50205,8,7,Germany;Frankfurt,6.6.2017,79,0.975,0.4
50206,11,2,Denmark;Copenhagen,9.5.2017,49,0.973,0.25
50207,9,4,Germany;Frankfurt,16.6.2017,73,0.982,0.35
50208,8,7,Germany;Frankfurt,25.3.2017,114,0.966,0.5
50209,3,5,Germany;Berlin,16.9.2017,42,0.989,0.25
50210,2,1,Czech republic;Prague,8.12.2017,27,0.997,0.25
50211,1,4,Germany;Frankfurt,13.3.2017,32,0.972,0.25
50212,1,2,Denmark;Copenhagen,6.7.2017,178,0.98,0.6
50213,4,6,Germany;Dresden,3.8.2017,27,0.984,0.25
50214,7,1,Czech republic;Prague,26.12.2017,48,0.999,0.25
50215,8,7,Germany;Frankfurt,7.5.2017,94,0.977,0.4
50216,7,4,Germany;Frankfurt,13.6.2017,79,0.976,0.4
50217,5,5,Germany;Berlin,18.7.2017,50,0.98,0.35
50218,3,7,Germany;Frankfurt,5.6.2017,138,0.978,0.5
50219,3,2,Denmark;Copenhagen,4.1.2017,1,0.955,0
50220,4,2,Denmark;Copenhagen,7.11.2017,65,0.993,0.35
50221,1,2,Denmark;Copenhagen,4.2.2017,42,0.964,0.25
50222,6,3,Czech republic;Brno,14.6.2017,98,0.98,0.4
50223,5,3,Czech republic;Brno,13.4.2017,38,0.973,0.25
50224,2,2,Denmark;Copenhagen,19.2.2017,160,0.968,0.55
50225,10,1,Czech republic;Prague,22.3.2017,64,0.971,0.35
50226,10,1,Czech republic;Prague,31.1.2017,30,0.959,0.25
50227,6,1,Czech republic;Prague,13.4.2017,80,0.973,0.4
50228,3,4,Germany;Frankfurt,16.3.2017,95,0.972,0.4
50229,10,6,Germany;Dresden,19.9.2017,86,0.987,0.4
50230,4,1,Czech republic;Prague,3.5.2017,56,0.972,0.35
50231,2,5,Germany;Berlin,27.1.2017,65,0.966,0.35
50232,7,2,Denmark;Copenhagen,14.5.2017,112,0.973,0.5
50233,8,4,Germany;Frankfurt,2.9.2017,104,0.986,0.5
50234,2,2,Denmark;Copenhagen,9.2.2017,73,0.96,0.35
50235,2,1,Czech republic;Prague,5.7.2017,29,0.984,0.25
50236,11,5,Germany;Berlin,18.11.2017,77,0.994,0.4
50237,3,7,Germany;Frankfurt,2.11.2017,51,0.994,0.35
50238,10,5,Germany;Berlin,12.12.2017,70,0.998,0.35
50239,7,6,Germany;Dresden,11.10.2017,78,0.99,0.4
50240,3,5,Germany;Berlin,3.11.2017,75,0.994,0.4
50241,7,3,Czech republic;Ostrava,15.12.2017,42,0.998,0.25
50242,2,7,Germany;Frankfurt,3.6.2017,55,0.977,0.35
50243,9,4,Germany;Frankfurt,3.3.2017,192,0.972,0.6
50244,2,1,Czech republic;Prague,18.7.2017,72,0.98,0.35
50245,5,1,Czech republic;Prague,30.4.2017,81,0.974,0.4
50246,10,2,Denmark;Copenhagen,20.7.2017,71,0.984,0.35
50247,3,6,Germany;Dresden,13.9.2017,28,0.99,0.25
50248,2,5,Germany;Berlin,1.4.2017,38,0.971,0.25
50249,4,5,Germany;Berlin,17.1.2017,119,0.966,0.5
50250,7,3,Czech republic;Ostrava,25.5.2017,50,0.977,0.35
50251,1,3,Czech republic;Brno,22.7.2017,35,0.984,0.25
50252,2,4,Germany;Frankfurt,31.10.2017,169,0.993,0.55
50253,1,4,Germany;Frankfurt,24.1.2017,45,0.962,0.25
50254,10,6,Germany;Dresden,12.2.2017,32,0.962,0.25
50255,2,3,Czech republic;Brno,20.10.2017,41,0.991,0.25
50256,3,7,Germany;Frankfurt,19.1.2017,32,0.967,0.25
50257,11,4,Germany;Frankfurt,28.11.2017,45,0.996,0.25
50258,8,3,Czech republic;Ostrava,27.2.2017,39,0.969,0.25
50259,2,2,Denmark;Copenhagen,4.5.2017,64,0.973,0.35
50260,2,1,Czech republic;Prague,1.9.2017,49,0.987,0.25
50261,6,1,Czech republic;Prague,21.4.2017,37,0.976,0.25
50262,4,2,Denmark;Copenhagen,11.2.2017,129,0.96,0.5
50263,4,4,Germany;Frankfurt,5.12.2017,64,0.997,0.35
50264,7,4,Germany;Frankfurt,27.4.2017,130,0.976,0.5
50265,10,2,Denmark;Copenhagen,29.1.2017,64,0.969,0.35
50266,5,5,Germany;Berlin,22.11.2017,80,0.996,0.4
50267,11,2,Denmark;Copenhagen,9.1.2017,53,0.956,0.35
50268,5,1,Czech republic;Prague,3.4.2017,55,0.974,0.35
50269,6,3,Czech republic;Brno,17.6.2017,49,0.981,0.25
50270,6,1,Czech republic;Prague,23.8.2017,34,0.986,0.25
50271,4,4,Germany;Frankfurt,9.4.2017,80,0.974,0.4
50272,7,7,Germany;Frankfurt,6.10.2017,189,0.99,0.6
50273,7,7,Germany;Frankfurt,3.8.2017,82,0.984,0.4
50274,9,4,Germany;Frankfurt,29.11.2017,77,0.996,0.4
50275,10,6,Germany;Dresden,2.12.2017,184,0.997,0.6
50276,10,1,Czech republic;Prague,22.10.2017,67,0.992,0.35
50277,8,1,Czech republic;Prague,27.1.2017,61,0.966,0.35
50278,5,3,Czech republic;Brno,16.4.2017,27,0.97,0.25
50279,11,2,Denmark;Copenhagen,18.11.2017,25,0.994,0.25
50280,10,3,Czech republic;Ostrava,8.6.2017,71,0.978,0.35
50281,11,5,Germany;Berlin,21.5.2017,67,0.974,0.35
50282,7,5,Germany;Berlin,11.3.2017,85,0.968,0.4
50283,11,7,Germany;Frankfurt,23.9.2017,90,0.989,0.4
50284,6,4,Germany;Frankfurt,12.10.2017,34,0.991,0.25
50285,7,7,Germany;Frankfurt,22.1.2017,42,0.967,0.25
50286,2,7,Germany;Frankfurt,19.4.2017,41,0.976,0.25
50287,2,7,Germany;Frankfurt,31.5.2017,65,0.974,0.35
50288,9,3,Czech republic;Ostrava,29.7.2017,133,0.984,0.5
50289,11,2,Denmark;Copenhagen,23.5.2017,49,0.977,0.25
50290,1,1,Czech republic;Prague,19.10.2017,93,0.992,0.4
50291,10,4,Germany;Frankfurt,13.8.2017,67,0.982,0.35
50292,11,4,Germany;Frankfurt,6.8.2017,72,0.982,0.35
50293,2,4,Germany;Frankfurt,31.1.2017,48,0.959,0.25
50294,10,4,Germany;Frankfurt,17.8.2017,75,0.984,0.4
50295,7,7,Germany;Frankfurt,27.6.2017,192,0.98,0.6
50296,11,2,Denmark;Copenhagen,11.1.2017,50,0.967,0.35
50297,10,7,Germany;Frankfurt,23.9.2017,75,0.989,0.4
50298,4,2,Denmark;Copenhagen,4.2.2017,86,0.964,0.4
50299,10,5,Germany;Berlin,8.1.2017,60,0.963,0.35
50300,5,1,Czech republic;Prague,24.2.2017,81,0.971,0.4
50301,4,7,Germany;Frankfurt,7.4.2017,38,0.971,0.25
50302,4,1,Czech republic;Prague,23.7.2017,175,0.983,0.6
50303,7,7,Germany;Frankfurt,16.11.2017,25,0.994,0.25
50304,5,1,Czech republic;Prague,31.7.2017,71,0.982,0.35
50305,2,5,Germany;Berlin,6.4.2017,58,0.969,0.35
50306,2,7,Germany;Frankfurt,6.10.2017,103,0.99,0.5
50307,10,6,Germany;Dresden,23.11.2017,133,0.996,0.5
50308,7,7,Germany;Frankfurt,26.2.2017,129,0.962,0.5
50309,6,5,Germany;Berlin,13.9.2017,27,0.99,0.25
50310,11,7,Germany;Frankfurt,11.10.2017,63,0.99,0.35
50311,4,6,Germany;Dresden,9.3.2017,189,0.968,0.6
50312,8,2,Denmark;Copenhagen,26.1.2017,38,0.967,0.25
50313,5,4,Germany;Frankfurt,30.8.2017,165,0.987,0.55
50314,5,2,Denmark;Copenhagen,13.11.2017,78,0.995,0.4
50315,3,5,Germany;Berlin,2.1.2017,28,0.96,0.25
50316,2,5,Germany;Berlin,23.12.2017,50,0.999,0.35
50317,5,6,Germany;Dresden,5.2.2017,93,0.97,0.4
50318,5,4,Germany;Frankfurt,26.4.2017,50,0.972,0.35
50319,10,3,Czech republic;Ostrava,23.2.2017,27,0.965,0.25
50320,8,5,Germany;Berlin,6.4.2017,87,0.969,0.4
50321,10,4,Germany;Frankfurt,31.7.2017,26,0.982,0.25
50322,1,6,Germany;Dresden,4.3.2017,169,0.964,0.55
50323,9,4,Germany;Frankfurt,4.4.2017,26,0.97,0.25
50324,6,2,Denmark;Copenhagen,8.3.2017,39,0.967,0.25
50325,6,1,Czech republic;Prague,20.10.2017,37,0.991,0.25
50326,6,3,Czech republic;Brno,21.1.2017,161,0.964,0.55
50327,9,7,Germany;Frankfurt,16.4.2017,50,0.97,0.35
50328,6,2,Denmark;Copenhagen,16.6.2017,28,0.982,0.25
50329,10,2,Denmark;Copenhagen,23.5.2017,53,0.977,0.35
50330,5,5,Germany;Berlin,13.3.2017,37,0.972,0.25
50331,10,3,Czech republic;Ostrava,3.11.2017,26,0.994,0.25
50332,9,4,Germany;Frankfurt,28.6.2017,195,0.979,0.6
50333,8,7,Germany;Frankfurt,24.1.2017,199,0.962,0.6
50334,11,3,Czech republic;Ostrava,28.3.2017,50,0.974,0.35
50335,4,3,Czech republic;Brno,22.3.2017,39,0.971,0.25
50336,11,5,Germany;Berlin,1.2.2017,187,0.967,0.6
50337,6,2,Denmark;Copenhagen,22.4.2017,172,0.976,0.55
50338,5,6,Germany;Dresden,14.11.2017,49,0.994,0.25
50339,7,1,Czech republic;Prague,31.3.2017,67,0.971,0.35
50340,10,1,Czech republic;Prague,16.7.2017,87,0.982,0.4
50341,7,5,Germany;Berlin,27.2.2017,42,0.969,0.25
50342,3,1,Czech republic;Prague,15.11.2017,63,0.995,0.35
50343,5,5,Germany;Berlin,8.5.2017,130,0.972,0.5
50344,7,2,Denmark;Copenhagen,22.1.2017,141,0.967,0.5
50345,6,2,Denmark;Copenhagen,8.9.2017,32,0.988,0.25
50346,8,1,Czech republic;Prague,11.5.2017,30,0.977,0.25
50347,4,6,Germany;Dresden,12.8.2017,67,0.983,0.35
50348,9,4,Germany;Frankfurt,16.2.2017,59,0.97,0.35
50349,6,6,Germany;Dresden,18.6.2017,161,0.98,0.55
50350,8,4,Germany;Frankfurt,1.9.2017,88,0.987,0.4
50351,5,6,Germany;Dresden,21.10.2017,81,0.991,0.4
50352,3,2,Denmark;Copenhagen,13.2.2017,77,0.965,0.4
50353,6,5,Germany;Berlin,27.6.2017,33,0.98,0.25
50354,8,6,Germany;Dresden,16.2.2017,179,0.97,0.6
50355,3,2,Denmark;Copenhagen,12.12.2017,65,0.998,0.35
50356,1,1,Czech republic;Prague,4.11.2017,31,0.993,0.25
50357,1,2,Denmark;Copenhagen,3.1.2017,104,0.966,0.5
50358,10,4,Germany;Frankfurt,18.11.2017,41,0.994,0.25
50359,3,1,Czech republic;Prague,21.11.2017,44,0.995,0.25
50360,10,4,Germany;Frankfurt,24.8.2017,79,0.987,0.4
50361,4,7,Germany;Frankfurt,23.8.2017,42,0.986,0.25
50362,5,2,Denmark;Copenhagen,3.3.2017,55,0.972,0.35
50363,11,4,Germany;Frankfurt,17.11.2017,87,0.995,0.4
50364,2,6,Germany;Dresden,27.2.2017,75,0.969,0.4
50365,1,6,Germany;Dresden,13.7.2017,85,0.979,0.4
50366,10,6,Germany;Dresden,11.11.2017,69,0.993,0.35
50367,8,1,Czech republic;Prague,18.12.2017,40,0.998,0.25
50368,9,1,Czech republic;Prague,18.6.2017,50,0.98,0.35
50369,11,7,Germany;Frankfurt,26.5.2017,85,0.979,0.4
50370,11,3,Czech republic;Ostrava,30.5.2017,73,0.975,0.35
50371,2,6,Germany;Dresden,4.10.2017,38,0.99,0.25
50372,3,3,Czech republic;Brno,21.9.2017,31,0.988,0.25
50373,10,1,Czech republic;Prague,17.11.2017,39,0.995,0.25
50374,8,7,Germany;Frankfurt,5.8.2017,115,0.983,0.5
50375,1,1,Czech republic;Prague,30.9.2017,122,0.988,0.5
50376,9,6,Germany;Dresden,1.6.2017,26,0.974,0.25
50377,9,7,Germany;Frankfurt,21.2.2017,81,0.969,0.4
50378,6,4,Germany;Frankfurt,8.1.2017,58,0.963,0.35
50379,3,2,Denmark;Copenhagen,29.9.2017,29,0.989,0.25
50380,10,1,Czech republic;Prague,26.1.2017,72,0.967,0.35
50381,3,1,Czech republic;Prague,19.1.2017,43,0.967,0.25
50382,3,2,Denmark;Copenhagen,11.2.2017,142,0.96,0.5
50383,6,3,Czech republic;Brno,16.6.2017,73,0.982,0.35
50384,7,7,Germany;Frankfurt,7.8.2017,80,0.986,0.4
50385,6,4,Germany;Frankfurt,11.1.2017,62,0.967,0.35
50386,2,2,Denmark;Copenhagen,18.10.2017,40,0.991,0.25
50387,11,7,Germany;Frankfurt,23.10.2017,49,0.993,0.25
50388,11,7,Germany;Frankfurt,13.6.2017,31,0.976,0.25
50389,8,3,Czech republic;Ostrava,26.8.2017,184,0.984,0.6
50390,2,4,Germany;Frankfurt,17.4.2017,67,0.974,0.35
50391,4,1,Czech republic;Prague,22.2.2017,41,0.96,0.25
50392,10,2,Denmark;Copenhagen,26.2.2017,39,0.962,0.25
50393,7,1,Czech republic;Prague,30.4.2017,49,0.974,0.25
50394,4,3,Czech republic;Brno,17.5.2017,69,0.972,0.35
50395,10,1,Czech republic;Prague,7.12.2017,48,0.997,0.25
50396,4,4,Germany;Frankfurt,10.2.2017,4,0.962,0
50397,11,2,Denmark;Copenhagen,12.2.2017,58,0.962,0.35
50398,11,5,Germany;Berlin,18.5.2017,163,0.977,0.55
50399,3,5,Germany;Berlin,5.1.2017,77,0.958,0.4
50400,1,3,Czech republic;Brno,25.8.2017,44,0.985,0.25
50401,10,7,Germany;Frankfurt,11.2.2017,38,0.96,0.25
50402,9,3,Czech republic;Ostrava,2.1.2017,162,0.96,0.55
50403,4,5,Germany;Berlin,29.10.2017,75,0.993,0.4
50404,7,6,Germany;Dresden,28.12.2017,159,0.999,0.55
50405,6,4,Germany;Frankfurt,12.10.2017,90,0.991,0.4
50406,6,3,Czech republic;Brno,11.1.2017,28,0.967,0.25
50407,1,3,Czech republic;Brno,23.5.2017,97,0.977,0.4
50408,6,6,Germany;Dresden,20.6.2017,88,0.977,0.4
50409,10,4,Germany;Frankfurt,17.12.2017,26,0.998,0.25
50410,7,4,Germany;Frankfurt,23.6.2017,33,0.978,0.25
50411,1,5,Germany;Berlin,4.11.2017,49,0.993,0.25
50412,9,7,Germany;Frankfurt,21.1.2017,42,0.964,0.25
50413,9,1,Czech republic;Prague,8.8.2017,88,0.984,0.4
50414,8,1,Czech republic;Prague,5.6.2017,105,0.978,0.5
50415,11,6,Germany;Dresden,9.7.2017,76,0.981,0.4
50416,8,3,Czech republic;Ostrava,15.6.2017,64,0.978,0.35
50417,3,3,Czech republic;Brno,11.3.2017,34,0.968,0.25
50418,6,5,Germany;Berlin,30.3.2017,33,0.97,0.25
50419,2,6,Germany;Dresden,22.2.2017,30,0.96,0.25
50420,9,2,Denmark;Copenhagen,22.1.2017,30,0.967,0.25
50421,4,5,Germany;Berlin,16.5.2017,35,0.973,0.25
50422,5,1,Czech republic;Prague,10.11.2017,42,0.994,0.25
50423,8,7,Germany;Frankfurt,8.2.2017,38,0.96,0.25
50424,10,2,Denmark;Copenhagen,3.4.2017,81,0.974,0.4
50425,8,3,Czech republic;Ostrava,4.7.2017,29,0.98,0.25
50426,11,2,Denmark;Copenhagen,8.4.2017,36,0.974,0.25
50427,5,4,Germany;Frankfurt,17.2.2017,61,0.965,0.35
50428,11,3,Czech republic;Ostrava,16.1.2017,78,0.957,0.4
50429,10,6,Germany;Dresden,1.4.2017,44,0.971,0.25
50430,11,5,Germany;Berlin,7.4.2017,91,0.971,0.4
50431,1,2,Denmark;Copenhagen,25.10.2017,170,0.991,0.55
50432,4,6,Germany;Dresden,17.8.2017,29,0.984,0.25
50433,5,6,Germany;Dresden,13.5.2017,26,0.978,0.25
50434,6,6,Germany;Dresden,28.6.2017,29,0.979,0.25
50435,5,2,Denmark;Copenhagen,17.10.2017,92,0.991,0.4
50436,10,5,Germany;Berlin,11.11.2017,34,0.993,0.25
50437,3,2,Denmark;Copenhagen,7.7.2017,35,0.984,0.25
50438,6,7,Germany;Frankfurt,30.1.2017,79,0.966,0.4
50439,4,4,Germany;Frankfurt,1.11.2017,56,0.992,0.35
50440,1,3,Czech republic;Brno,26.6.2017,94,0.981,0.4
50441,10,5,Germany;Berlin,31.1.2017,158,0.959,0.55
50442,9,6,Germany;Dresden,14.6.2017,75,0.98,0.4
50443,5,5,Germany;Berlin,24.1.2017,68,0.962,0.35
50444,11,2,Denmark;Copenhagen,23.6.2017,88,0.978,0.4
50445,10,4,Germany;Frankfurt,6.4.2017,63,0.969,0.35
50446,8,4,Germany;Frankfurt,17.10.2017,69,0.991,0.35
50447,4,4,Germany;Frankfurt,31.8.2017,44,0.985,0.25
50448,5,4,Germany;Frankfurt,30.3.2017,43,0.97,0.25
50449,10,7,Germany;Frankfurt,8.10.2017,110,0.991,0.5
50450,3,4,Germany;Frankfurt,27.1.2017,36,0.966,0.25
50451,2,4,Germany;Frankfurt,18.9.2017,39,0.99,0.25
50452,5,7,Germany;Frankfurt,31.7.2017,128,0.982,0.5
50453,1,2,Denmark;Copenhagen,15.6.2017,65,0.978,0.35
50454,3,1,Czech republic;Prague,21.5.2017,49,0.974,0.25
50455,11,2,Denmark;Copenhagen,21.3.2017,86,0.973,0.4
50456,4,7,Germany;Frankfurt,21.2.2017,93,0.969,0.4
50457,1,6,Germany;Dresden,14.6.2017,34,0.98,0.25
50458,6,3,Czech republic;Brno,3.3.2017,47,0.972,0.25
50459,1,6,Germany;Dresden,13.11.2017,91,0.995,0.4
50460,9,3,Czech republic;Ostrava,18.1.2017,154,0.966,0.55
50461,10,5,Germany;Berlin,17.7.2017,119,0.983,0.5
50462,8,4,Germany;Frankfurt,13.7.2017,169,0.979,0.55
50463,10,7,Germany;Frankfurt,23.7.2017,46,0.983,0.25
50464,5,1,Czech republic;Prague,1.6.2017,75,0.974,0.4
50465,2,6,Germany;Dresden,30.5.2017,29,0.975,0.25
50466,5,1,Czech republic;Prague,15.5.2017,150,0.971,0.55
50467,10,5,Germany;Berlin,19.11.2017,91,0.995,0.4
50468,4,5,Germany;Berlin,4.11.2017,87,0.993,0.4
50469,6,5,Germany;Berlin,7.7.2017,1,0.984,0
50470,6,5,Germany;Berlin,19.9.2017,32,0.987,0.25
50471,10,4,Germany;Frankfurt,30.11.2017,71,0.996,0.35
50472,10,6,Germany;Dresden,3.12.2017,53,0.997,0.35
50473,1,3,Czech republic;Brno,3.8.2017,26,0.984,0.25
50474,2,5,Germany;Berlin,20.1.2017,50,0.957,0.35
50475,4,5,Germany;Berlin,9.10.2017,24,0.992,0.2
50476,11,4,Germany;Frankfurt,4.12.2017,42,0.997,0.25
50477,2,3,Czech republic;Brno,23.1.2017,117,0.96,0.5
50478,3,7,Germany;Frankfurt,8.5.2017,29,0.972,0.25
50479,2,1,Czech republic;Prague,23.8.2017,192,0.986,0.6
50480,2,6,Germany;Dresden,16.2.2017,51,0.97,0.35
50481,7,6,Germany;Dresden,15.3.2017,84,0.972,0.4
50482,5,6,Germany;Dresden,25.3.2017,86,0.966,0.4
50483,3,5,Germany;Berlin,24.8.2017,30,0.987,0.25
50484,11,6,Germany;Dresden,28.5.2017,68,0.972,0.35
50485,11,2,Denmark;Copenhagen,20.4.2017,28,0.976,0.25
50486,3,1,Czech republic;Prague,6.10.2017,47,0.99,0.25
50487,3,3,Czech republic;Brno,20.3.2017,44,0.968,0.25
50488,10,1,Czech republic;Prague,4.11.2017,25,0.993,0.25
50489,2,3,Czech republic;Brno,24.6.2017,83,0.979,0.4
50490,11,7,Germany;Frankfurt,1.6.2017,73,0.974,0.35
50491,11,7,Germany;Frankfurt,2.5.2017,48,0.969,0.25
50492,11,6,Germany;Dresden,22.3.2017,62,0.971,0.35
50493,7,7,Germany;Frankfurt,14.6.2017,73,0.98,0.35
50494,3,2,Denmark;Copenhagen,6.1.2017,47,0.966,0.25
50495,5,2,Denmark;Copenhagen,7.4.2017,32,0.971,0.25
50496,4,1,Czech republic;Prague,15.9.2017,124,0.989,0.5
50497,2,4,Germany;Frankfurt,6.4.2017,115,0.969,0.5
50498,3,7,Germany;Frankfurt,13.8.2017,75,0.982,0.4
50499,3,1,Czech republic;Prague,19.2.2017,32,0.968,0.25
50500,10,7,Germany;Frankfurt,4.9.2017,197,0.989,0.6
50501,3,7,Germany;Frankfurt,7.1.2017,100,0.961,0.5
50502,3,1,Czech republic;Prague,2.6.2017,29,0.974,0.25
50503,6,6,Germany;Dresden,25.12.2017,46,0.999,0.25
50504,4,6,Germany;Dresden,28.9.2017,82,0.988,0.4
50505,8,4,Germany;Frankfurt,3.9.2017,81,0.985,0.4
50506,10,5,Germany;Berlin,10.1.2017,107,0.962,0.5
50507,4,6,Germany;Dresden,6.4.2017,89,0.969,0.4
50508,6,5,Germany;Berlin,27.10.2017,70,0.991,0.35
50509,2,3,Czech republic;Brno,17.5.2017,89,0.972,0.4
50510,10,1,Czech republic;Prague,13.1.2017,179,0.955,0.6
50511,2,7,Germany;Frankfurt,17.1.2017,48,0.966,0.25
50512,2,1,Czech republic;Prague,1.9.2017,66,0.987,0.35
50513,5,6,Germany;Dresden,13.5.2017,76,0.978,0.4
50514,10,4,Germany;Frankfurt,19.5.2017,76,0.976,0.4
50515,3,3,Czech republic;Brno,27.4.2017,83,0.976,0.4
50516,4,1,Czech republic;Prague,12.6.2017,155,0.981,0.55
50517,3,3,Czech republic;Brno,17.10.2017,38,0.991,0.25
50518,2,6,Germany;Dresden,20.1.2017,73,0.957,0.35
50519,5,5,Germany;Berlin,7.7.2017,99,0.984,0.4
50520,3,3,Czech republic;Brno,17.8.2017,68,0.984,0.35
50521,11,1,Czech republic;Prague,5.8.2017,33,0.983,0.25
50522,4,2,Denmark;Copenhagen,16.4.2017,59,0.97,0.35
50523,9,2,Denmark;Copenhagen,3.6.2017,25,0.977,0.25
50524,4,6,Germany;Dresden,28.12.2017,73,0.999,0.35
50525,11,1,Czech republic;Prague,16.4.2017,42,0.97,0.25
