fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
12249,3,5,Germany;Berlin,2.1.2015,144,0.966,0.55
22403,4,4,Germany;Frankfurt,22.10.2015,145,0.965,0.55
22404,8,3,Czech republic;Ostrava,22.10.2015,140,0.965,0.55
22405,7,2,Denmark;Copenhagen,22.10.2015,135,0.965,0.55
22406,9,7,Germany;Frankfurt,22.10.2015,129,0.965,0.55
22407,6,5,Germany;Berlin,22.10.2015,129,0.965,0.55
22408,3,7,Germany;Frankfurt,22.10.2015,129,0.965,0.55
22409,1,7,Germany;Frankfurt,22.10.2015,129,0.965,0.55
22410,4,6,Germany;Dresden,22.10.2015,128,0.965,0.55
22411,4,5,Germany;Berlin,22.10.2015,123,0.965,0.55
22412,3,6,Germany;Dresden,22.10.2015,116,0.965,0.55
22413,3,7,Germany;Frankfurt,22.10.2015,103,0.965,0.55
22414,10,6,Germany;Dresden,22.10.2015,101,0.965,0.55
22415,9,6,Germany;Dresden,22.10.2015,100,0.965,0.55
22416,7,5,Germany;Berlin,22.10.2015,99,0.965,0.4
22417,9,4,Germany;Frankfurt,22.10.2015,95,0.965,0.4
22418,4,5,Germany;Berlin,22.10.2015,94,0.965,0.4
22419,5,7,Germany;Frankfurt,22.10.2015,90,0.965,0.4
22420,6,7,Germany;Frankfurt,22.10.2015,87,0.965,0.4
22421,6,6,Germany;Dresden,22.10.2015,86,0.965,0.4
22422,4,5,Germany;Berlin,22.10.2015,86,0.965,0.4
22423,5,7,Germany;Frankfurt,22.10.2015,85,0.965,0.4
22424,11,5,Germany;Berlin,22.10.2015,84,0.965,0.4
22425,3,6,Germany;Dresden,22.10.2015,83,0.965,0.4
22426,4,4,Germany;Frankfurt,22.10.2015,77,0.965,0.4
22427,7,2,Denmark;Copenhagen,22.10.2015,76,0.965,0.4
22428,11,7,Germany;Frankfurt,22.10.2015,72,0.965,0.15
22429,1,1,Czech republic;Prague,22.10.2015,69,0.965,0.15
22430,7,7,Germany;Frankfurt,22.10.2015,66,0.965,0.15
22431,9,5,Germany;Berlin,22.10.2015,64,0.965,0.15
22432,9,6,Germany;Dresden,22.10.2015,63,0.965,0.15
22433,3,6,Germany;Dresden,22.10.2015,62,0.965,0.15
22434,6,5,Germany;Berlin,22.10.2015,60,0.965,0.15
22435,3,7,Germany;Frankfurt,22.10.2015,60,0.965,0.15
22436,7,7,Germany;Frankfurt,22.10.2015,56,0.965,0.15
22437,1,7,Germany;Frankfurt,22.10.2015,53,0.965,0.15
22438,2,2,Denmark;Copenhagen,22.10.2015,51,0.965,0.15
22439,9,1,Czech republic;Prague,22.10.2015,48,0.965,0.15
22440,2,5,Germany;Berlin,22.10.2015,44,0.965,0.15
22441,11,1,Czech republic;Prague,22.10.2015,44,0.965,0.15
22442,1,3,Czech republic;Brno,22.10.2015,44,0.965,0.15
22443,6,7,Germany;Frankfurt,22.10.2015,41,0.965,0.15
22444,6,7,Germany;Frankfurt,22.10.2015,21,0.965,0.01
22445,1,4,Germany;Frankfurt,22.10.2015,20,0.965,0.01
22446,4,4,Germany;Frankfurt,22.10.2015,20,0.965,0.01
22447,8,2,Denmark;Copenhagen,22.10.2015,17,0.965,0.01
22448,10,2,Denmark;Copenhagen,22.10.2015,14,0.965,0.01
22449,7,6,Germany;Dresden,22.10.2015,12,0.965,0.01
22450,1,7,Germany;Frankfurt,22.10.2015,9,0.965,0
22451,5,5,Germany;Berlin,22.10.2015,3,0.965,0
22452,7,3,Czech republic;Ostrava,22.10.2015,1,0.965,0
22453,8,2,Denmark;Copenhagen,23.10.2015,148,0.959,0.55
22454,2,5,Germany;Berlin,23.10.2015,147,0.959,0.55
22455,10,2,Denmark;Copenhagen,23.10.2015,144,0.959,0.55
22456,2,5,Germany;Berlin,23.10.2015,143,0.959,0.55
22457,4,2,Denmark;Copenhagen,23.10.2015,141,0.959,0.55
22458,6,3,Czech republic;Brno,23.10.2015,141,0.959,0.55
22459,6,7,Germany;Frankfurt,23.10.2015,133,0.959,0.55
22460,5,7,Germany;Frankfurt,23.10.2015,131,0.959,0.55
22461,11,7,Germany;Frankfurt,23.10.2015,130,0.959,0.55
22462,1,5,Germany;Berlin,23.10.2015,129,0.959,0.55
22463,5,5,Germany;Berlin,23.10.2015,114,0.959,0.55
22464,3,5,Germany;Berlin,23.10.2015,110,0.959,0.55
22465,2,6,Germany;Dresden,23.10.2015,109,0.959,0.55
22466,8,7,Germany;Frankfurt,23.10.2015,109,0.959,0.55
22467,11,6,Germany;Dresden,23.10.2015,102,0.959,0.55
22468,1,7,Germany;Frankfurt,23.10.2015,102,0.959,0.55
22469,3,1,Czech republic;Prague,23.10.2015,96,0.959,0.4
22470,9,1,Czech republic;Prague,23.10.2015,96,0.959,0.4
22471,6,5,Germany;Berlin,23.10.2015,88,0.959,0.4
22472,9,2,Denmark;Copenhagen,23.10.2015,86,0.959,0.4
22473,6,7,Germany;Frankfurt,23.10.2015,85,0.959,0.4
22474,7,7,Germany;Frankfurt,23.10.2015,84,0.959,0.4
22475,4,7,Germany;Frankfurt,23.10.2015,82,0.959,0.4
22476,1,5,Germany;Berlin,23.10.2015,71,0.959,0.15
22477,2,7,Germany;Frankfurt,23.10.2015,70,0.959,0.15
22478,4,1,Czech republic;Prague,23.10.2015,66,0.959,0.15
22479,8,5,Germany;Berlin,23.10.2015,65,0.959,0.15
22480,5,7,Germany;Frankfurt,23.10.2015,60,0.959,0.15
22481,3,5,Germany;Berlin,23.10.2015,53,0.959,0.15
22482,2,5,Germany;Berlin,23.10.2015,49,0.959,0.15
22483,1,5,Germany;Berlin,23.10.2015,42,0.959,0.15
22484,1,5,Germany;Berlin,23.10.2015,39,0.959,0.15
22485,10,5,Germany;Berlin,23.10.2015,38,0.959,0.15
22486,7,7,Germany;Frankfurt,23.10.2015,37,0.959,0.15
22487,4,2,Denmark;Copenhagen,23.10.2015,35,0.959,0.15
22488,7,7,Germany;Frankfurt,23.10.2015,31,0.959,0.15
22489,11,5,Germany;Berlin,23.10.2015,26,0.959,0.15
22490,11,6,Germany;Dresden,23.10.2015,24,0.959,0.01
22491,9,7,Germany;Frankfurt,23.10.2015,21,0.959,0.01
22492,3,1,Czech republic;Prague,23.10.2015,18,0.959,0.01
22493,8,2,Denmark;Copenhagen,23.10.2015,15,0.959,0.01
22494,8,3,Czech republic;Ostrava,23.10.2015,9,0.959,0
22495,3,6,Germany;Dresden,23.10.2015,5,0.959,0
22496,1,7,Germany;Frankfurt,23.10.2015,3,0.959,0
22497,4,4,Germany;Frankfurt,24.10.2015,148,0.974,0.55
22498,8,5,Germany;Berlin,24.10.2015,146,0.974,0.55
22499,4,7,Germany;Frankfurt,24.10.2015,145,0.974,0.55
22500,3,5,Germany;Berlin,24.10.2015,143,0.974,0.55
22501,11,1,Czech republic;Prague,24.10.2015,142,0.974,0.55
22502,4,7,Germany;Frankfurt,24.10.2015,140,0.974,0.55
22503,6,7,Germany;Frankfurt,24.10.2015,139,0.974,0.55
22504,4,7,Germany;Frankfurt,24.10.2015,136,0.974,0.55
22505,6,5,Germany;Berlin,24.10.2015,133,0.974,0.55
22506,3,7,Germany;Frankfurt,24.10.2015,129,0.974,0.55
22507,9,5,Germany;Berlin,24.10.2015,128,0.974,0.55
22508,6,1,Czech republic;Prague,24.10.2015,126,0.974,0.55
22509,4,2,Denmark;Copenhagen,24.10.2015,114,0.974,0.55
22510,2,5,Germany;Berlin,24.10.2015,113,0.974,0.55
22511,5,7,Germany;Frankfurt,24.10.2015,112,0.974,0.55
22512,1,5,Germany;Berlin,24.10.2015,112,0.974,0.55
22513,10,3,Czech republic;Ostrava,24.10.2015,109,0.974,0.55
22514,8,5,Germany;Berlin,24.10.2015,103,0.974,0.55
22515,11,5,Germany;Berlin,24.10.2015,103,0.974,0.55
22516,10,5,Germany;Berlin,24.10.2015,98,0.974,0.4
22517,10,5,Germany;Berlin,24.10.2015,95,0.974,0.4
22518,1,7,Germany;Frankfurt,24.10.2015,95,0.974,0.4
22519,4,6,Germany;Dresden,24.10.2015,95,0.974,0.4
22520,11,6,Germany;Dresden,24.10.2015,93,0.974,0.4
22521,1,5,Germany;Berlin,24.10.2015,82,0.974,0.4
22522,2,5,Germany;Berlin,24.10.2015,75,0.974,0.15
22523,9,1,Czech republic;Prague,24.10.2015,73,0.974,0.15
22524,1,7,Germany;Frankfurt,24.10.2015,71,0.974,0.15
22525,7,5,Germany;Berlin,24.10.2015,71,0.974,0.15
22526,5,1,Czech republic;Prague,24.10.2015,69,0.974,0.15
22527,1,7,Germany;Frankfurt,24.10.2015,61,0.974,0.15
22528,4,2,Denmark;Copenhagen,24.10.2015,57,0.974,0.15
22529,3,1,Czech republic;Prague,24.10.2015,55,0.974,0.15
22530,4,5,Germany;Berlin,24.10.2015,52,0.974,0.15
22531,11,4,Germany;Frankfurt,24.10.2015,50,0.974,0.15
22532,6,5,Germany;Berlin,24.10.2015,49,0.974,0.15
22533,8,7,Germany;Frankfurt,24.10.2015,42,0.974,0.15
22534,6,5,Germany;Berlin,24.10.2015,40,0.974,0.15
22535,2,1,Czech republic;Prague,24.10.2015,39,0.974,0.15
22536,9,1,Czech republic;Prague,24.10.2015,37,0.974,0.15
22537,7,4,Germany;Frankfurt,24.10.2015,37,0.974,0.15
22538,11,3,Czech republic;Ostrava,24.10.2015,37,0.974,0.15
22539,1,7,Germany;Frankfurt,24.10.2015,31,0.974,0.15
22540,11,5,Germany;Berlin,24.10.2015,26,0.974,0.15
22541,4,4,Germany;Frankfurt,24.10.2015,26,0.974,0.15
22542,4,7,Germany;Frankfurt,24.10.2015,22,0.974,0.01
22543,6,3,Czech republic;Brno,24.10.2015,22,0.974,0.01
22544,7,2,Denmark;Copenhagen,24.10.2015,22,0.974,0.01
22545,4,6,Germany;Dresden,24.10.2015,21,0.974,0.01
22546,5,7,Germany;Frankfurt,24.10.2015,19,0.974,0.01
22547,2,2,Denmark;Copenhagen,24.10.2015,19,0.974,0.01
22548,1,4,Germany;Frankfurt,24.10.2015,14,0.974,0.01
22549,9,7,Germany;Frankfurt,24.10.2015,12,0.974,0.01
22550,8,7,Germany;Frankfurt,24.10.2015,10,0.974,0
22551,10,7,Germany;Frankfurt,24.10.2015,9,0.974,0
22552,10,2,Denmark;Copenhagen,24.10.2015,6,0.974,0
22553,8,6,Germany;Dresden,24.10.2015,1,0.974,0
22554,8,5,Germany;Berlin,27.10.2015,150,0.97,0.55
22555,5,5,Germany;Berlin,27.10.2015,145,0.97,0.55
22556,9,5,Germany;Berlin,27.10.2015,144,0.97,0.55
22557,4,5,Germany;Berlin,27.10.2015,143,0.97,0.55
22558,5,7,Germany;Frankfurt,27.10.2015,142,0.97,0.55
22559,3,5,Germany;Berlin,27.10.2015,139,0.97,0.55
22560,3,5,Germany;Berlin,27.10.2015,133,0.97,0.55
22561,4,6,Germany;Dresden,27.10.2015,131,0.97,0.55
22562,8,6,Germany;Dresden,27.10.2015,128,0.97,0.55
22563,9,6,Germany;Dresden,27.10.2015,128,0.97,0.55
22564,5,5,Germany;Berlin,27.10.2015,127,0.97,0.55
22565,2,3,Czech republic;Brno,27.10.2015,125,0.97,0.55
22566,8,4,Germany;Frankfurt,27.10.2015,124,0.97,0.55
22567,6,5,Germany;Berlin,27.10.2015,124,0.97,0.55
22568,1,5,Germany;Berlin,27.10.2015,118,0.97,0.55
22569,7,7,Germany;Frankfurt,27.10.2015,115,0.97,0.55
22570,5,7,Germany;Frankfurt,27.10.2015,110,0.97,0.55
22571,7,5,Germany;Berlin,27.10.2015,109,0.97,0.55
22572,11,3,Czech republic;Ostrava,27.10.2015,108,0.97,0.55
22573,1,6,Germany;Dresden,27.10.2015,90,0.97,0.4
22574,7,5,Germany;Berlin,27.10.2015,86,0.97,0.4
22575,10,5,Germany;Berlin,27.10.2015,85,0.97,0.4
22576,8,5,Germany;Berlin,27.10.2015,80,0.97,0.4
22577,1,1,Czech republic;Prague,27.10.2015,79,0.97,0.4
22578,7,7,Germany;Frankfurt,27.10.2015,78,0.97,0.4
22579,6,4,Germany;Frankfurt,27.10.2015,77,0.97,0.4
22580,7,3,Czech republic;Ostrava,27.10.2015,68,0.97,0.15
22581,3,5,Germany;Berlin,27.10.2015,63,0.97,0.15
22582,7,2,Denmark;Copenhagen,27.10.2015,62,0.97,0.15
22583,3,7,Germany;Frankfurt,27.10.2015,55,0.97,0.15
22584,6,1,Czech republic;Prague,27.10.2015,54,0.97,0.15
22585,9,2,Denmark;Copenhagen,27.10.2015,54,0.97,0.15
22586,6,2,Denmark;Copenhagen,27.10.2015,52,0.97,0.15
22587,4,7,Germany;Frankfurt,27.10.2015,51,0.97,0.15
22588,2,1,Czech republic;Prague,27.10.2015,50,0.97,0.15
22589,9,7,Germany;Frankfurt,27.10.2015,47,0.97,0.15
22590,4,7,Germany;Frankfurt,27.10.2015,46,0.97,0.15
22591,8,5,Germany;Berlin,27.10.2015,44,0.97,0.15
22592,10,7,Germany;Frankfurt,27.10.2015,43,0.97,0.15
22593,1,5,Germany;Berlin,27.10.2015,37,0.97,0.15
22594,10,1,Czech republic;Prague,27.10.2015,35,0.97,0.15
22595,2,7,Germany;Frankfurt,27.10.2015,35,0.97,0.15
22596,9,3,Czech republic;Ostrava,27.10.2015,32,0.97,0.15
22597,3,7,Germany;Frankfurt,27.10.2015,30,0.97,0.15
22598,1,4,Germany;Frankfurt,27.10.2015,28,0.97,0.15
22599,6,7,Germany;Frankfurt,27.10.2015,27,0.97,0.15
22600,10,7,Germany;Frankfurt,27.10.2015,23,0.97,0.01
22601,6,6,Germany;Dresden,27.10.2015,22,0.97,0.01
22602,9,7,Germany;Frankfurt,27.10.2015,22,0.97,0.01
22603,7,6,Germany;Dresden,27.10.2015,22,0.97,0.01
22604,5,6,Germany;Dresden,27.10.2015,19,0.97,0.01
22605,4,7,Germany;Frankfurt,27.10.2015,18,0.97,0.01
22606,10,6,Germany;Dresden,27.10.2015,13,0.97,0.01
22607,11,5,Germany;Berlin,27.10.2015,13,0.97,0.01
22608,11,5,Germany;Berlin,28.10.2015,142,0.973,0.55
22609,7,7,Germany;Frankfurt,28.10.2015,142,0.973,0.55
22610,2,1,Czech republic;Prague,28.10.2015,139,0.973,0.55
22611,8,6,Germany;Dresden,28.10.2015,139,0.973,0.55
22612,1,1,Czech republic;Prague,28.10.2015,135,0.973,0.55
22613,5,7,Germany;Frankfurt,28.10.2015,134,0.973,0.55
22614,4,4,Germany;Frankfurt,28.10.2015,130,0.973,0.55
22615,1,5,Germany;Berlin,28.10.2015,130,0.973,0.55
22616,11,7,Germany;Frankfurt,28.10.2015,127,0.973,0.55
22617,11,7,Germany;Frankfurt,28.10.2015,124,0.973,0.55
22618,5,3,Czech republic;Brno,28.10.2015,121,0.973,0.55
22619,3,5,Germany;Berlin,28.10.2015,111,0.973,0.55
22620,11,5,Germany;Berlin,28.10.2015,108,0.973,0.55
22621,9,4,Germany;Frankfurt,28.10.2015,105,0.973,0.55
22622,2,5,Germany;Berlin,28.10.2015,102,0.973,0.55
22623,1,5,Germany;Berlin,28.10.2015,101,0.973,0.55
22624,6,5,Germany;Berlin,28.10.2015,100,0.973,0.55
22625,2,3,Czech republic;Brno,28.10.2015,94,0.973,0.4
22626,1,5,Germany;Berlin,28.10.2015,92,0.973,0.4
22627,3,7,Germany;Frankfurt,28.10.2015,89,0.973,0.4
22628,2,7,Germany;Frankfurt,28.10.2015,83,0.973,0.4
22629,7,5,Germany;Berlin,28.10.2015,79,0.973,0.4
22630,9,5,Germany;Berlin,28.10.2015,76,0.973,0.4
22631,10,5,Germany;Berlin,28.10.2015,75,0.973,0.15
22632,8,7,Germany;Frankfurt,28.10.2015,74,0.973,0.15
22633,6,3,Czech republic;Brno,28.10.2015,73,0.973,0.15
22634,3,1,Czech republic;Prague,28.10.2015,69,0.973,0.15
22635,8,5,Germany;Berlin,28.10.2015,68,0.973,0.15
22636,1,5,Germany;Berlin,28.10.2015,67,0.973,0.15
22637,6,7,Germany;Frankfurt,28.10.2015,62,0.973,0.15
22638,9,4,Germany;Frankfurt,28.10.2015,57,0.973,0.15
22639,1,1,Czech republic;Prague,28.10.2015,55,0.973,0.15
22640,1,3,Czech republic;Brno,28.10.2015,52,0.973,0.15
22641,11,7,Germany;Frankfurt,28.10.2015,51,0.973,0.15
22642,3,7,Germany;Frankfurt,28.10.2015,50,0.973,0.15
22643,5,2,Denmark;Copenhagen,28.10.2015,49,0.973,0.15
22644,1,4,Germany;Frankfurt,28.10.2015,46,0.973,0.15
22645,8,5,Germany;Berlin,28.10.2015,39,0.973,0.15
22646,3,4,Germany;Frankfurt,28.10.2015,26,0.973,0.15
22647,7,7,Germany;Frankfurt,28.10.2015,26,0.973,0.15
22648,4,7,Germany;Frankfurt,28.10.2015,25,0.973,0.01
22649,4,4,Germany;Frankfurt,28.10.2015,19,0.973,0.01
22650,8,1,Czech republic;Prague,28.10.2015,16,0.973,0.01
22651,6,2,Denmark;Copenhagen,28.10.2015,9,0.973,0
22652,2,7,Germany;Frankfurt,29.10.2015,149,0.977,0.55
22653,3,6,Germany;Dresden,29.10.2015,149,0.977,0.55
22654,5,5,Germany;Berlin,29.10.2015,149,0.977,0.55
22655,3,5,Germany;Berlin,29.10.2015,147,0.977,0.55
22656,6,7,Germany;Frankfurt,29.10.2015,138,0.977,0.55
22657,9,3,Czech republic;Ostrava,29.10.2015,138,0.977,0.55
22658,10,2,Denmark;Copenhagen,29.10.2015,137,0.977,0.55
22659,9,5,Germany;Berlin,29.10.2015,137,0.977,0.55
22660,5,7,Germany;Frankfurt,29.10.2015,129,0.977,0.55
22661,2,5,Germany;Berlin,29.10.2015,122,0.977,0.55
22662,11,5,Germany;Berlin,29.10.2015,120,0.977,0.55
22663,9,7,Germany;Frankfurt,29.10.2015,120,0.977,0.55
22664,8,3,Czech republic;Ostrava,29.10.2015,117,0.977,0.55
22665,1,5,Germany;Berlin,29.10.2015,116,0.977,0.55
22666,1,5,Germany;Berlin,29.10.2015,115,0.977,0.55
22667,9,2,Denmark;Copenhagen,29.10.2015,112,0.977,0.55
22668,9,7,Germany;Frankfurt,29.10.2015,105,0.977,0.55
22669,6,6,Germany;Dresden,29.10.2015,103,0.977,0.55
22670,10,5,Germany;Berlin,29.10.2015,101,0.977,0.55
22671,7,3,Czech republic;Ostrava,29.10.2015,92,0.977,0.4
22672,7,1,Czech republic;Prague,29.10.2015,91,0.977,0.4
22673,2,3,Czech republic;Brno,29.10.2015,90,0.977,0.4
22674,5,5,Germany;Berlin,29.10.2015,89,0.977,0.4
22675,2,7,Germany;Frankfurt,29.10.2015,85,0.977,0.4
22676,4,7,Germany;Frankfurt,29.10.2015,82,0.977,0.4
22677,3,7,Germany;Frankfurt,29.10.2015,79,0.977,0.4
22678,7,7,Germany;Frankfurt,29.10.2015,79,0.977,0.4
22679,10,4,Germany;Frankfurt,29.10.2015,76,0.977,0.4
22680,5,4,Germany;Frankfurt,29.10.2015,72,0.977,0.15
22681,9,2,Denmark;Copenhagen,29.10.2015,71,0.977,0.15
22682,6,3,Czech republic;Brno,29.10.2015,70,0.977,0.15
22683,4,5,Germany;Berlin,29.10.2015,69,0.977,0.15
22684,6,5,Germany;Berlin,29.10.2015,65,0.977,0.15
22685,5,7,Germany;Frankfurt,29.10.2015,62,0.977,0.15
22686,2,5,Germany;Berlin,29.10.2015,60,0.977,0.15
22687,11,4,Germany;Frankfurt,29.10.2015,58,0.977,0.15
22688,3,5,Germany;Berlin,29.10.2015,51,0.977,0.15
22689,9,6,Germany;Dresden,29.10.2015,51,0.977,0.15
22690,4,1,Czech republic;Prague,29.10.2015,45,0.977,0.15
22691,9,5,Germany;Berlin,29.10.2015,44,0.977,0.15
22692,10,5,Germany;Berlin,29.10.2015,43,0.977,0.15
22693,10,3,Czech republic;Ostrava,29.10.2015,42,0.977,0.15
22694,7,5,Germany;Berlin,29.10.2015,35,0.977,0.15
22695,1,6,Germany;Dresden,29.10.2015,35,0.977,0.15
22696,6,4,Germany;Frankfurt,29.10.2015,33,0.977,0.15
22697,11,5,Germany;Berlin,29.10.2015,31,0.977,0.15
22698,7,1,Czech republic;Prague,29.10.2015,29,0.977,0.15
22699,1,7,Germany;Frankfurt,29.10.2015,21,0.977,0.01
22700,3,3,Czech republic;Brno,29.10.2015,19,0.977,0.01
22701,3,5,Germany;Berlin,29.10.2015,18,0.977,0.01
22702,9,7,Germany;Frankfurt,29.10.2015,14,0.977,0.01
22703,5,5,Germany;Berlin,29.10.2015,9,0.977,0
22704,6,1,Czech republic;Prague,29.10.2015,7,0.977,0
22705,11,4,Germany;Frankfurt,29.10.2015,3,0.977,0
22706,8,1,Czech republic;Prague,29.10.2015,2,0.977,0
22707,3,6,Germany;Dresden,29.10.2015,1,0.977,0
22708,7,3,Czech republic;Ostrava,30.10.2015,148,0.961,0.55
22709,8,5,Germany;Berlin,30.10.2015,147,0.961,0.55
22710,11,1,Czech republic;Prague,30.10.2015,146,0.961,0.55
22711,8,7,Germany;Frankfurt,30.10.2015,144,0.961,0.55
22712,6,5,Germany;Berlin,30.10.2015,141,0.961,0.55
22713,5,4,Germany;Frankfurt,30.10.2015,141,0.961,0.55
22714,9,2,Denmark;Copenhagen,30.10.2015,139,0.961,0.55
22715,10,5,Germany;Berlin,30.10.2015,138,0.961,0.55
22716,8,5,Germany;Berlin,30.10.2015,135,0.961,0.55
22717,2,5,Germany;Berlin,30.10.2015,134,0.961,0.55
22718,9,5,Germany;Berlin,30.10.2015,127,0.961,0.55
22719,1,7,Germany;Frankfurt,30.10.2015,127,0.961,0.55
22720,10,7,Germany;Frankfurt,30.10.2015,125,0.961,0.55
22721,9,4,Germany;Frankfurt,30.10.2015,124,0.961,0.55
22722,3,7,Germany;Frankfurt,30.10.2015,123,0.961,0.55
22723,4,7,Germany;Frankfurt,30.10.2015,119,0.961,0.55
22724,9,7,Germany;Frankfurt,30.10.2015,118,0.961,0.55
22725,7,5,Germany;Berlin,30.10.2015,118,0.961,0.55
22726,9,7,Germany;Frankfurt,30.10.2015,117,0.961,0.55
22727,10,5,Germany;Berlin,30.10.2015,115,0.961,0.55
22728,6,3,Czech republic;Brno,30.10.2015,114,0.961,0.55
22729,9,7,Germany;Frankfurt,30.10.2015,110,0.961,0.55
22730,10,5,Germany;Berlin,30.10.2015,109,0.961,0.55
22731,1,7,Germany;Frankfurt,30.10.2015,103,0.961,0.55
22732,2,5,Germany;Berlin,30.10.2015,100,0.961,0.55
22733,2,4,Germany;Frankfurt,30.10.2015,98,0.961,0.4
22734,11,2,Denmark;Copenhagen,30.10.2015,97,0.961,0.4
22735,9,7,Germany;Frankfurt,30.10.2015,96,0.961,0.4
22736,1,5,Germany;Berlin,30.10.2015,86,0.961,0.4
22737,5,6,Germany;Dresden,30.10.2015,85,0.961,0.4
22738,5,1,Czech republic;Prague,30.10.2015,83,0.961,0.4
22739,4,6,Germany;Dresden,30.10.2015,82,0.961,0.4
22740,1,7,Germany;Frankfurt,30.10.2015,79,0.961,0.4
22741,3,5,Germany;Berlin,30.10.2015,76,0.961,0.4
22742,4,2,Denmark;Copenhagen,30.10.2015,73,0.961,0.15
22743,5,6,Germany;Dresden,30.10.2015,69,0.961,0.15
22744,9,7,Germany;Frankfurt,30.10.2015,69,0.961,0.15
22745,4,6,Germany;Dresden,30.10.2015,68,0.961,0.15
22746,2,5,Germany;Berlin,30.10.2015,56,0.961,0.15
22747,10,5,Germany;Berlin,30.10.2015,56,0.961,0.15
22748,9,7,Germany;Frankfurt,30.10.2015,55,0.961,0.15
22749,1,4,Germany;Frankfurt,30.10.2015,55,0.961,0.15
22750,10,7,Germany;Frankfurt,30.10.2015,54,0.961,0.15
22751,2,7,Germany;Frankfurt,30.10.2015,49,0.961,0.15
22752,1,5,Germany;Berlin,30.10.2015,48,0.961,0.15
22753,7,1,Czech republic;Prague,30.10.2015,47,0.961,0.15
22754,1,4,Germany;Frankfurt,30.10.2015,46,0.961,0.15
22755,3,5,Germany;Berlin,30.10.2015,42,0.961,0.15
22756,5,5,Germany;Berlin,30.10.2015,41,0.961,0.15
22757,9,3,Czech republic;Ostrava,30.10.2015,39,0.961,0.15
22758,8,7,Germany;Frankfurt,30.10.2015,36,0.961,0.15
22759,5,6,Germany;Dresden,30.10.2015,34,0.961,0.15
22760,9,3,Czech republic;Ostrava,30.10.2015,33,0.961,0.15
22761,6,5,Germany;Berlin,30.10.2015,32,0.961,0.15
22762,11,1,Czech republic;Prague,30.10.2015,31,0.961,0.15
22763,3,5,Germany;Berlin,30.10.2015,26,0.961,0.15
22764,8,5,Germany;Berlin,30.10.2015,23,0.961,0.01
22765,9,6,Germany;Dresden,30.10.2015,21,0.961,0.01
22766,2,6,Germany;Dresden,30.10.2015,19,0.961,0.01
22767,4,6,Germany;Dresden,30.10.2015,15,0.961,0.01
22768,1,4,Germany;Frankfurt,30.10.2015,12,0.961,0.01
22769,9,6,Germany;Dresden,30.10.2015,10,0.961,0
22770,5,7,Germany;Frankfurt,30.10.2015,5,0.961,0
22771,2,3,Czech republic;Brno,30.10.2015,4,0.961,0
22772,2,1,Czech republic;Prague,2.11.2015,148,0.965,0.55
22773,7,2,Denmark;Copenhagen,2.11.2015,146,0.965,0.55
22774,6,7,Germany;Frankfurt,2.11.2015,143,0.965,0.55
22775,3,5,Germany;Berlin,2.11.2015,143,0.965,0.55
22776,6,5,Germany;Berlin,2.11.2015,142,0.965,0.55
22777,2,1,Czech republic;Prague,2.11.2015,141,0.965,0.55
22778,6,7,Germany;Frankfurt,2.11.2015,136,0.965,0.55
22779,9,5,Germany;Berlin,2.11.2015,134,0.965,0.55
22780,11,3,Czech republic;Ostrava,2.11.2015,132,0.965,0.55
22781,2,7,Germany;Frankfurt,2.11.2015,131,0.965,0.55
22782,3,2,Denmark;Copenhagen,2.11.2015,131,0.965,0.55
22783,10,6,Germany;Dresden,2.11.2015,129,0.965,0.55
22784,11,5,Germany;Berlin,2.11.2015,129,0.965,0.55
22785,10,7,Germany;Frankfurt,2.11.2015,126,0.965,0.55
22786,2,6,Germany;Dresden,2.11.2015,123,0.965,0.55
22787,5,5,Germany;Berlin,2.11.2015,121,0.965,0.55
22788,7,6,Germany;Dresden,2.11.2015,119,0.965,0.55
22789,11,7,Germany;Frankfurt,2.11.2015,119,0.965,0.55
22790,8,3,Czech republic;Ostrava,2.11.2015,118,0.965,0.55
22791,3,7,Germany;Frankfurt,2.11.2015,118,0.965,0.55
22792,2,7,Germany;Frankfurt,2.11.2015,117,0.965,0.55
22793,10,4,Germany;Frankfurt,2.11.2015,117,0.965,0.55
22794,2,5,Germany;Berlin,2.11.2015,115,0.965,0.55
22795,2,7,Germany;Frankfurt,2.11.2015,114,0.965,0.55
22796,1,3,Czech republic;Brno,2.11.2015,103,0.965,0.55
22797,6,6,Germany;Dresden,2.11.2015,101,0.965,0.55
22798,2,5,Germany;Berlin,2.11.2015,96,0.965,0.4
22799,2,6,Germany;Dresden,2.11.2015,93,0.965,0.4
22800,1,5,Germany;Berlin,2.11.2015,87,0.965,0.4
22801,11,5,Germany;Berlin,2.11.2015,84,0.965,0.4
22802,6,5,Germany;Berlin,2.11.2015,84,0.965,0.4
22803,5,7,Germany;Frankfurt,2.11.2015,81,0.965,0.4
22804,8,3,Czech republic;Ostrava,2.11.2015,74,0.965,0.15
22805,11,5,Germany;Berlin,2.11.2015,73,0.965,0.15
22806,10,7,Germany;Frankfurt,2.11.2015,63,0.965,0.15
22807,9,2,Denmark;Copenhagen,2.11.2015,61,0.965,0.15
22808,6,5,Germany;Berlin,2.11.2015,59,0.965,0.15
22809,11,6,Germany;Dresden,2.11.2015,41,0.965,0.15
22810,4,7,Germany;Frankfurt,2.11.2015,39,0.965,0.15
